customer_id,order_id,customer_age,customer_region,customer_tenure_months,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,freight_value,delivery_attempts,customer_service_contacts,resolution_time_days,complaints_count,detractor_probability,risk_band
411,50411,48,Sudeste,41,957.71,5,19.6,9,2,1,30.54,1,1,7,4,0.32214375036203213,Baixo
848,50848,58,Nordeste,88,695.84,5,102.24,11,4,1,29.16,2,2,0,5,0.3220202470073616,Baixo
238,50238,21,Sudeste,44,1292.9,6,10.26,7,4,1,27.56,2,2,9,4,0.3219557185165914,Baixo
1204,51204,33,Sudeste,58,274.14,5,12.82,4,14,2,40.75,1,0,2,3,0.321838458352348,Baixo
2193,52193,28,Nordeste,46,131.35,5,4.92,9,12,0,38.84,2,5,0,6,0.32137588841618653,Baixo
1910,51910,47,Sudeste,95,175.25,4,58.83,2,9,1,37.18,1,1,2,4,0.32030140561413156,Baixo
2324,52324,38,Centro-Oeste,110,844.24,6,18.37,3,4,1,39.89,1,2,4,4,0.32019469011005824,Baixo
1961,51961,37,Nordeste,99,310.79,6,8.4,2,11,1,44.14,1,1,2,4,0.31981578796290083,Baixo
1105,51105,29,Nordeste,104,148.15,1,21.21,4,3,1,47.81,3,0,2,4,0.3194410153291541,Baixo
2477,52477,33,Nordeste,97,248.31,5,17.71,7,6,1,48.43,1,1,7,3,0.3186606247094811,Baixo
766,50766,31,Nordeste,98,927.89,4,9.68,3,2,4,53.8,2,0,2,1,0.318384239021779,Baixo
1272,51272,65,Nordeste,6,348.48,3,123.3,6,14,2,46.72,3,1,7,2,0.31802865214618026,Baixo
1098,51098,34,Nordeste,62,271.43,2,24.94,6,7,1,36.41,1,2,3,4,0.31783749214768037,Baixo
898,50898,18,Sul,73,1024.58,1,48.36,9,9,1,16.98,1,0,11,3,0.31769797890691315,Baixo
27,50027,21,Sudeste,26,411.6,5,4.05,1,7,2,28.95,3,2,0,4,0.31723889099207697,Baixo
859,50859,31,Norte,19,493.15,5,31.89,11,8,2,21.14,2,0,9,2,0.3162595448371716,Baixo
1889,51889,24,Centro-Oeste,95,576.06,5,47.06,6,4,1,23.26,2,1,4,4,0.31610506926730686,Baixo
1770,51770,38,Sudeste,117,569.52,5,0.14,11,5,2,33.96,2,0,4,3,0.3159793907374171,Baixo
482,50482,37,Sul,47,147.41,4,68.04,8,4,2,19.83,2,1,3,3,0.3159318356845272,Baixo
700,50700,40,Sudeste,105,289.45,6,52.81,9,13,1,26.45,3,1,9,3,0.31561403443771785,Baixo
1937,51937,29,Centro-Oeste,7,149.9,2,34.58,11,11,2,37.97,3,0,7,2,0.3117885508340814,Baixo
55,50055,40,Norte,95,398.94,2,5.22,7,2,2,67.63,3,0,1,3,0.3112708039912263,Baixo
150,50150,56,Centro-Oeste,83,515.78,1,70.23,6,2,1,69.43,1,2,1,4,0.31078443912210546,Baixo
1149,51149,61,Norte,23,334.37,1,39.93,2,4,2,10.0,2,0,8,2,0.30992601351466437,Baixo
2219,52219,34,Nordeste,45,209.19,3,1.25,9,12,0,45.8,2,3,4,5,0.3095205637115553,Baixo
1192,51192,28,Sul,82,289.1,1,36.66,6,6,2,37.6,2,1,2,3,0.308698356400344,Baixo
1721,51721,33,Sudeste,43,358.17,6,19.15,7,14,3,39.69,2,0,7,1,0.30854667463802465,Baixo
604,50604,50,Norte,70,839.51,3,7.81,9,10,1,33.86,1,0,9,3,0.3082302912915336,Baixo
1957,51957,68,Sudeste,15,359.35,3,20.38,2,4,1,55.22,3,2,4,4,0.30705022743985977,Baixo
1900,51900,20,Centro-Oeste,59,565.66,4,25.04,1,8,1,23.7,2,2,4,4,0.30676313653450177,Baixo
2255,52255,39,Nordeste,15,290.71,5,63.27,11,3,1,40.71,3,1,9,3,0.3066432749140878,Baixo
1125,51125,49,Centro-Oeste,46,121.59,2,6.08,8,13,2,42.14,3,0,1,3,0.30549500961338677,Baixo
1860,51860,42,Sul,101,448.02,3,21.81,1,10,2,36.01,2,1,2,3,0.30539772106561314,Baixo
1980,51980,18,Sudeste,72,89.59,1,18.17,1,11,0,43.19,3,1,8,4,0.30341094887173725,Baixo
2270,52270,23,Sul,3,239.37,4,42.56,10,12,0,35.2,3,2,10,4,0.30296846782839343,Baixo
1490,51490,30,Nordeste,101,102.23,5,22.56,5,5,3,28.58,1,0,0,2,0.3025198961300294,Baixo
1481,51481,54,Sul,12,115.02,3,80.58,7,9,1,37.96,2,0,7,3,0.3020231748214442,Baixo
58,50058,54,Sul,101,86.15,2,112.42,11,10,3,36.23,3,1,0,2,0.30099377733583277,Baixo
1849,51849,34,Norte,22,178.84,3,1.27,6,2,2,58.77,2,1,1,3,0.30012710369656753,Baixo
1832,51832,59,Norte,52,463.22,4,21.62,10,5,0,46.27,1,0,8,4,0.29993978670516286,Baixo
2159,52159,53,Sudeste,94,848.29,2,29.7,7,8,1,37.02,3,0,10,3,0.29934126985267423,Baixo
457,50457,38,Sul,2,1003.78,6,8.75,7,13,1,20.2,3,3,3,5,0.29908162926395326,Baixo
1154,51154,69,Norte,24,168.78,5,38.13,10,8,1,58.82,2,0,11,2,0.2983312412047651,Baixo
2090,52090,58,Centro-Oeste,80,266.26,4,16.63,9,6,1,35.55,1,2,2,4,0.297354140685739,Baixo
2426,52426,21,Norte,4,371.21,6,45.42,2,6,1,29.22,3,2,4,4,0.29617678555736016,Baixo
1795,51795,62,Sul,44,193.11,5,152.31,7,11,2,49.51,2,1,0,3,0.2953913461036613,Baixo
10,50010,51,Sudeste,70,411.01,6,37.47,3,9,2,30.59,1,0,7,2,0.2945545095685108,Baixo
690,50690,53,Sul,29,884.96,3,7.33,5,9,2,36.56,1,1,9,2,0.29434101003709723,Baixo
1047,51047,65,Sudeste,42,238.77,1,13.09,9,3,1,5.81,2,1,10,3,0.2936639727860177,Baixo
1976,51976,68,Norte,19,613.83,3,3.05,2,11,2,40.42,1,1,2,3,0.2925772054489375,Baixo
768,50768,66,Norte,51,137.59,1,7.86,1,9,1,40.4,2,1,6,3,0.2914006449173086,Baixo
2103,52103,31,Nordeste,109,657.9,1,6.58,10,6,2,22.92,3,1,9,2,0.29043840958434924,Baixo
1088,51088,69,Nordeste,99,232.1,4,47.45,7,6,2,43.75,3,1,1,3,0.2882191935931878,Baixo
473,50473,60,Norte,87,294.96,5,31.05,11,2,1,20.47,2,1,8,3,0.2881637828448171,Baixo
2134,52134,51,Sul,30,666.34,2,43.94,9,2,2,39.84,3,1,4,3,0.28784457595149304,Baixo
1097,51097,27,Nordeste,48,112.19,1,119.93,3,5,2,18.1,2,1,6,2,0.2877692267556822,Baixo
792,50792,61,Sul,98,148.65,5,7.71,2,12,1,58.53,3,2,1,4,0.28771626343388895,Baixo
853,50853,33,Sudeste,92,1112.92,2,3.52,7,11,3,21.17,3,0,5,2,0.287483658212546,Baixo
1250,51250,26,Sudeste,104,455.29,6,3.5,6,6,1,41.01,3,2,4,4,0.2870836422099008,Baixo
237,50237,54,Sul,65,254.25,6,38.4,3,2,2,42.91,2,0,6,2,0.28567975551830216,Baixo
588,50588,54,Nordeste,68,1060.85,6,9.41,6,7,1,40.87,3,3,1,5,0.2828284131353975,Baixo
30,50030,57,Sudeste,86,337.52,2,0.11,2,13,2,35.95,3,1,2,3,0.28219373908164586,Baixo
822,50822,31,Centro-Oeste,76,1135.28,6,0.48,10,10,2,36.32,3,2,0,4,0.28186066071027505,Baixo
97,50097,57,Sudeste,6,473.08,3,5.55,9,11,1,51.0,3,1,4,4,0.28178923734713673,Baixo
1820,51820,42,Sul,115,377.66,1,52.49,8,10,2,39.96,1,0,10,1,0.27992336494134923,Baixo
1408,51408,23,Sudeste,14,99.21,4,12.41,9,11,3,45.7,3,0,6,1,0.27977451617734705,Baixo
2177,52177,41,Sul,101,335.21,3,5.99,10,12,1,34.0,3,2,3,4,0.27701993195689617,Baixo
1856,51856,28,Norte,83,474.63,3,30.64,10,6,1,39.77,1,2,2,4,0.27674242441595337,Baixo
449,50449,18,Sudeste,31,319.65,3,90.21,11,11,1,47.59,1,2,2,4,0.27643794114615733,Baixo
1159,51159,24,Nordeste,33,267.53,1,25.33,3,5,1,44.47,1,0,11,2,0.27513035291295423,Baixo
914,50914,58,Nordeste,83,705.92,3,5.62,7,4,1,45.41,1,2,3,4,0.2744784252875304,Baixo
2139,52139,60,Sul,3,98.9,5,36.1,6,12,1,35.82,3,0,7,3,0.2727043721966655,Baixo
942,50942,66,Sudeste,70,222.66,5,90.42,7,12,1,45.86,2,1,1,4,0.2726043850127251,Baixo
2460,52460,21,Sul,60,168.34,1,8.97,8,6,3,14.34,1,1,1,2,0.2709444642121949,Baixo
220,50220,66,Sul,2,554.46,5,21.54,1,7,1,41.21,1,2,3,4,0.2704253906619414,Baixo
1070,51070,61,Norte,61,737.46,3,8.36,7,10,1,27.88,1,1,8,3,0.2700409441795913,Baixo
2363,52363,42,Norte,88,224.97,4,49.87,1,3,1,32.55,2,2,1,4,0.2694696901939386,Baixo
1892,51892,40,Nordeste,96,722.97,6,6.81,6,2,1,9.28,3,0,10,3,0.2682093109312063,Baixo
2326,52326,37,Norte,35,334.58,6,42.75,5,4,1,63.36,3,1,11,2,0.26742130016625587,Baixo
1974,51974,41,Centro-Oeste,102,578.71,5,14.87,3,2,2,46.02,1,0,5,2,0.26576373111544904,Baixo
1595,51595,67,Sudeste,67,250.52,1,26.91,3,5,2,47.18,3,1,1,3,0.26563519237253813,Baixo
2152,52152,45,Nordeste,111,670.27,4,40.0,11,6,1,21.28,3,1,4,4,0.2655770830424895,Baixo
2418,52418,58,Sudeste,77,492.78,4,53.03,3,13,2,5.51,3,0,8,2,0.2655602364313718,Baixo
1960,51960,20,Sul,114,108.6,3,1.08,4,5,1,36.61,3,0,11,2,0.2644498515762763,Baixo
1800,51800,19,Sudeste,18,424.63,5,46.47,6,7,2,51.03,1,0,6,2,0.2639863694638582,Baixo
1165,51165,60,Centro-Oeste,66,457.41,2,13.06,1,12,1,43.19,1,0,5,3,0.26255981485965096,Baixo
683,50683,23,Nordeste,91,358.56,3,3.13,9,8,1,40.58,1,0,11,2,0.26215274910485314,Baixo
557,50557,65,Norte,57,540.55,2,22.89,9,9,1,48.24,3,1,7,3,0.2617561660600175,Baixo
418,50418,60,Sul,8,411.19,6,50.45,6,7,1,29.23,2,1,8,3,0.2611993118315092,Baixo
968,50968,50,Centro-Oeste,56,237.94,4,17.96,6,4,1,43.92,1,0,10,2,0.2604324016011642,Baixo
1382,51382,28,Sul,9,754.71,3,46.16,10,7,0,56.69,1,3,9,4,0.26038688241140845,Baixo
623,50623,38,Norte,32,584.26,4,197.07,11,3,3,30.05,2,0,0,2,0.2598905031811491,Baixo
1239,51239,56,Sudeste,57,573.51,4,5.3,1,13,3,25.77,1,0,1,2,0.25924805657528477,Baixo
1321,51321,66,Sudeste,40,606.22,5,13.73,3,6,2,33.7,3,0,8,2,0.2591141537537151,Baixo
151,50151,42,Sudeste,18,324.46,6,4.05,8,7,1,45.88,2,2,3,4,0.2586642636561008,Baixo
2416,52416,50,Sudeste,36,297.13,6,0.9,2,13,1,34.19,3,2,8,3,0.2583282954785128,Baixo
2250,52250,32,Norte,44,58.49,5,18.62,4,5,0,29.77,3,1,7,4,0.2554755201442188,Baixo
1358,51358,54,Norte,33,213.36,5,48.83,1,5,1,30.73,3,0,11,2,0.2540445004355368,Baixo
2002,52002,39,Norte,35,101.28,6,5.3,7,7,0,35.49,2,2,7,4,0.2538199105125523,Baixo
1838,51838,52,Nordeste,97,342.72,4,11.63,6,7,0,33.36,1,2,2,5,0.25262720555728824,Baixo
1581,51581,61,Sudeste,59,382.29,5,20.05,1,5,1,23.56,1,0,7,3,0.2525445922768173,Baixo
2022,52022,48,Norte,12,301.48,2,9.62,8,11,0,15.01,3,2,9,4,0.25253691346829626,Baixo
1194,51194,18,Sul,50,309.37,2,40.6,10,8,1,52.17,3,3,2,4,0.2518246036487161,Baixo
730,50730,64,Nordeste,67,142.52,2,138.9,5,2,1,31.06,2,1,0,4,0.2515936406047975,Baixo
472,50472,30,Norte,88,96.59,4,0.86,7,6,1,20.04,2,1,1,4,0.25038666465273507,Baixo
2097,52097,51,Sudeste,83,553.67,4,0.04,6,13,1,25.93,2,1,3,4,0.25032057659131146,Baixo
1113,51113,52,Sul,91,463.66,4,22.48,5,4,0,50.04,1,3,7,4,0.2495418560698856,Baixo
561,50561,25,Sul,23,338.87,3,12.58,8,13,2,20.36,2,1,2,3,0.2492758827001127,Baixo
1424,51424,32,Centro-Oeste,2,157.16,4,41.93,5,4,1,44.17,1,1,5,3,0.2490674044272593,Baixo
666,50666,49,Norte,50,193.2,2,79.61,8,14,2,51.27,2,0,3,2,0.24880524510488666,Baixo
1451,51451,30,Sul,53,1262.26,6,7.92,4,12,2,29.41,1,1,4,3,0.24803521977481108,Baixo
1583,51583,21,Norte,61,177.14,2,107.25,10,10,0,39.83,3,2,11,3,0.24773944267295467,Baixo
750,50750,56,Nordeste,34,407.16,6,54.62,9,7,1,23.3,3,1,8,3,0.24758392617314334,Baixo
1136,51136,67,Centro-Oeste,50,288.97,1,0.56,5,6,1,34.25,3,0,6,3,0.2465481344777619,Baixo
1174,51174,56,Centro-Oeste,1,465.65,4,20.19,6,14,1,33.41,2,2,2,4,0.2463983938534449,Baixo
1623,51623,27,Norte,26,325.48,3,24.44,6,10,1,22.93,1,0,11,2,0.2462812336726072,Baixo
231,50231,23,Norte,76,459.81,2,35.71,8,2,1,17.47,2,0,7,3,0.2457125899432592,Baixo
64,50064,24,Norte,83,332.99,1,8.77,8,12,1,47.3,2,1,10,2,0.24551067578148902,Baixo
345,50345,51,Nordeste,6,430.01,4,11.03,9,9,1,42.71,1,2,2,4,0.24511425108906354,Baixo
855,50855,42,Norte,11,380.12,4,5.09,3,13,1,67.79,2,2,5,3,0.2443801475122611,Baixo
1649,51649,19,Sul,6,548.3,6,13.42,7,6,2,54.82,3,1,2,3,0.24424396302866505,Baixo
1771,51771,47,Sul,32,265.32,2,22.56,7,4,3,47.47,3,1,0,2,0.2436025403180745,Baixo
1979,51979,33,Norte,20,629.58,1,12.21,4,10,2,45.29,3,0,1,3,0.2426564374792377,Baixo
2172,52172,63,Centro-Oeste,47,410.21,4,74.57,4,13,1,26.16,3,1,6,3,0.24061824432334322,Baixo
520,50520,21,Nordeste,26,590.92,4,19.14,3,7,1,32.13,3,1,3,4,0.23931210423656055,Baixo
2290,52290,44,Centro-Oeste,117,439.15,5,7.47,9,5,1,42.41,2,3,1,4,0.23897419464973718,Baixo
242,50242,45,Norte,40,351.48,2,32.49,5,14,0,29.2,2,3,7,4,0.23857304664106663,Baixo
755,50755,66,Sul,95,1466.72,1,40.2,7,10,2,21.03,2,3,0,4,0.23776060403923843,Baixo
1006,51006,36,Sul,53,443.59,1,26.75,2,6,2,38.58,1,1,0,3,0.2370343201448009,Baixo
447,50447,67,Sudeste,15,340.13,5,4.8,2,7,0,21.06,3,1,4,5,0.23660775214055832,Baixo
1402,51402,20,Centro-Oeste,80,602.13,5,2.9,11,4,2,25.08,1,0,1,3,0.236200633986915,Baixo
1680,51680,22,Nordeste,39,214.31,5,1.0,4,9,1,19.04,1,0,11,2,0.2361997508402258,Baixo
1878,51878,51,Norte,49,51.11,2,59.81,3,10,0,40.03,1,1,9,3,0.23582187444751382,Baixo
2498,52498,19,Sudeste,98,522.78,1,4.84,9,2,2,38.94,1,1,1,3,0.23492758421178025,Baixo
1607,51607,65,Norte,54,538.99,2,58.74,11,5,1,32.65,1,1,6,3,0.2348008994007321,Baixo
1124,51124,66,Sudeste,78,346.65,5,50.02,10,10,2,59.57,2,0,4,2,0.2319825779331476,Baixo
1245,51245,33,Sul,63,245.88,5,19.49,5,8,0,50.74,2,2,11,3,0.2314103944429445,Baixo
2451,52451,59,Sudeste,45,597.99,3,20.7,8,4,2,41.97,1,0,6,2,0.2312655190895231,Baixo
583,50583,46,Centro-Oeste,104,151.8,5,17.69,6,3,0,51.33,2,3,0,5,0.23117703778009363,Baixo
234,50234,46,Sudeste,87,232.25,2,72.81,9,13,0,60.63,2,2,0,5,0.23095122362695292,Baixo
697,50697,57,Sudeste,47,450.65,5,4.79,6,12,1,43.3,3,1,2,4,0.22938800867310224,Baixo
820,50820,57,Sudeste,110,382.03,1,84.46,9,8,2,35.8,3,1,0,3,0.22637892707115714,Baixo
2003,52003,36,Sudeste,6,164.11,2,18.91,6,8,1,30.45,1,1,11,2,0.22621508878430144,Baixo
686,50686,43,Nordeste,81,926.04,1,50.74,7,11,2,32.37,1,1,1,3,0.22515232345902414,Baixo
1585,51585,41,Sul,18,421.28,6,11.18,3,11,1,69.55,3,0,5,3,0.22503543448851976,Baixo
986,50986,51,Norte,32,830.6,1,4.35,10,10,1,38.1,2,0,7,3,0.2231447335334326,Baixo
2337,52337,36,Centro-Oeste,29,454.27,1,25.69,6,13,1,32.84,1,1,5,3,0.22128183870287796,Baixo
397,50397,37,Sul,5,358.02,6,5.03,9,14,0,48.01,1,0,6,4,0.2208514093351654,Baixo
1742,51742,51,Sul,110,589.37,6,46.71,7,13,1,22.81,3,2,2,4,0.2204320091989362,Baixo
1439,51439,47,Sudeste,86,180.27,6,0.28,8,11,1,33.55,3,1,1,4,0.21950567481543778,Baixo
1258,51258,55,Sudeste,93,220.2,5,10.85,10,10,2,30.35,2,1,0,3,0.21920442653051173,Baixo
1054,51054,34,Sul,60,217.35,5,18.4,5,10,1,34.07,1,2,0,4,0.21857086365405615,Baixo
419,50419,45,Sudeste,93,107.12,2,20.84,11,8,2,28.99,3,1,0,3,0.21719156702890474,Baixo
2109,52109,21,Sul,17,719.29,3,10.24,1,4,3,15.23,3,0,2,2,0.21708974187620858,Baixo
1705,51705,48,Nordeste,76,262.66,3,39.6,10,14,3,32.69,2,0,3,1,0.21708180583891423,Baixo
467,50467,49,Sul,113,1022.48,2,11.18,6,6,1,50.58,1,0,6,3,0.21593355205393958,Baixo
2355,52355,46,Nordeste,11,699.71,5,85.83,10,5,2,50.87,3,1,6,2,0.21579675316244504,Baixo
1151,51151,37,Centro-Oeste,21,465.89,5,52.43,6,6,1,41.31,2,0,0,4,0.2157471077077686,Baixo
469,50469,50,Centro-Oeste,21,916.97,1,55.2,8,3,1,43.57,1,0,11,2,0.21379223798971544,Baixo
2127,52127,46,Norte,87,506.53,6,2.69,8,11,1,31.43,3,1,1,4,0.21371736087612342,Baixo
1032,51032,34,Norte,39,200.12,5,3.02,4,10,1,56.3,3,1,4,3,0.21345628442973064,Baixo
1823,51823,56,Sudeste,111,363.18,1,28.02,8,6,2,29.16,3,0,5,2,0.21217467052855565,Baixo
1685,51685,59,Nordeste,30,483.04,1,21.94,9,7,2,28.0,1,0,5,2,0.21210905270805352,Baixo
701,50701,56,Sudeste,89,651.98,4,24.9,6,5,1,37.44,3,1,7,3,0.21172831019607755,Baixo
1360,51360,26,Centro-Oeste,20,494.51,5,38.9,1,3,1,33.93,3,1,1,4,0.21151862008227124,Baixo
156,50156,38,Norte,48,475.43,2,45.52,2,6,2,32.2,2,0,4,2,0.21143907328036562,Baixo
255,50255,43,Sudeste,73,438.94,2,102.66,5,7,2,4.34,3,0,6,2,0.21088356510722644,Baixo
398,50398,20,Nordeste,56,208.86,2,35.08,3,9,2,31.3,1,0,3,2,0.20950608575984028,Baixo
1170,51170,51,Sul,108,142.86,3,28.3,4,13,0,58.16,1,2,3,4,0.20875247535940533,Baixo
948,50948,69,Sudeste,76,97.74,5,115.67,11,8,1,42.13,1,0,3,3,0.20805083192470478,Baixo
580,50580,25,Nordeste,58,288.81,4,29.89,6,9,0,44.0,1,2,5,4,0.2076784337809263,Baixo
1850,51850,30,Sul,69,208.33,6,39.45,6,11,1,14.87,1,1,0,4,0.20757488392417697,Baixo
1400,51400,65,Norte,69,233.71,4,160.42,6,12,2,36.9,1,0,6,1,0.2073360689519622,Baixo
100,50100,21,Norte,36,267.36,3,7.79,4,3,1,32.04,2,1,0,4,0.20687785979972725,Baixo
1704,51704,53,Sul,33,947.43,3,7.44,4,4,1,35.97,2,2,8,3,0.2058965303982502,Baixo
2169,52169,50,Centro-Oeste,77,462.99,3,1.92,1,8,0,30.11,2,3,1,5,0.20546901613837473,Baixo
1562,51562,26,Centro-Oeste,70,647.05,3,27.03,4,3,2,31.69,3,0,0,3,0.2045077904045172,Baixo
972,50972,45,Norte,103,170.11,2,0.79,7,2,0,58.81,1,1,8,3,0.20415902678498002,Baixo
2208,52208,64,Centro-Oeste,25,802.36,6,127.73,10,3,0,56.31,2,2,11,3,0.20404511016415977,Baixo
1914,51914,45,Centro-Oeste,7,354.57,1,8.33,8,4,1,41.3,2,1,5,3,0.2035912939005491,Baixo
1117,51117,64,Sudeste,43,178.47,3,26.01,6,3,0,34.23,3,3,7,4,0.20329646092685041,Baixo
1465,51465,67,Norte,83,106.93,4,31.03,10,13,1,28.97,1,1,3,3,0.20162537082896384,Baixo
2227,52227,27,Centro-Oeste,103,139.01,1,65.76,9,5,0,39.19,1,1,8,3,0.20141104364027487,Baixo
2260,52260,55,Centro-Oeste,82,621.1,2,53.62,10,2,1,37.52,2,1,5,3,0.2004757410143926,Baixo
81,50081,30,Norte,38,477.33,3,31.61,8,3,2,40.72,2,0,4,2,0.19930147119352423,Baixo
243,50243,52,Sudeste,97,612.64,4,42.0,2,4,1,37.52,1,1,5,3,0.19822596229329364,Baixo
1366,51366,26,Centro-Oeste,54,298.62,4,15.57,7,3,1,47.83,3,0,9,2,0.19780409448824218,Baixo
2344,52344,67,Norte,20,87.08,2,15.68,1,6,1,53.79,3,1,3,3,0.19764058003042675,Baixo
1118,51118,45,Norte,9,220.56,4,21.78,2,2,2,42.22,2,0,3,2,0.19714880750393457,Baixo
460,50460,64,Sul,18,351.23,6,138.72,7,3,0,36.76,3,2,11,3,0.19636434700208943,Baixo
1196,51196,42,Nordeste,27,675.26,6,28.5,2,7,1,24.72,3,1,2,4,0.1963257164656186,Baixo
254,50254,50,Sul,106,889.87,3,10.21,7,8,0,53.27,1,2,6,4,0.1941477677637333,Baixo
711,50711,69,Nordeste,100,143.09,3,8.05,7,11,2,29.36,3,0,3,2,0.19396685562122307,Baixo
89,50089,45,Nordeste,5,470.48,2,3.25,4,12,1,46.78,3,0,10,2,0.19388533482469014,Baixo
2405,52405,26,Nordeste,71,188.01,4,9.4,6,6,1,25.55,3,1,10,2,0.19328576623535912,Baixo
344,50344,43,Sudeste,19,224.28,1,18.44,5,9,1,26.18,3,2,1,4,0.19089594213487063,Baixo
14,50014,27,Sudeste,42,165.19,5,52.82,5,10,1,63.92,3,0,8,2,0.1905419759474072,Baixo
1923,51923,38,Sul,13,825.22,6,40.39,10,10,2,32.84,2,0,11,1,0.19022891053786936,Baixo
1701,51701,29,Norte,98,278.99,4,22.39,5,4,0,33.53,2,0,9,3,0.1898737744305639,Baixo
2182,52182,30,Norte,91,202.48,3,23.26,6,4,1,39.75,2,1,3,3,0.18917045340819286,Baixo
1890,51890,18,Centro-Oeste,17,552.38,4,1.56,2,6,2,35.54,2,0,4,2,0.18787500655938094,Baixo
625,50625,37,Nordeste,52,409.61,3,2.29,4,9,1,20.85,3,2,1,4,0.18693569327606438,Baixo
211,50211,63,Nordeste,68,80.5,1,1.34,7,10,1,18.04,2,1,9,2,0.1864289643327391,Baixo
1045,51045,29,Sudeste,101,116.95,4,51.35,8,6,0,36.4,3,2,0,5,0.18635242243951539,Baixo
678,50678,27,Nordeste,93,394.47,4,107.98,10,11,2,37.46,3,1,3,2,0.18604937490365026,Baixo
2091,52091,63,Sul,115,247.4,3,7.97,4,10,1,50.9,1,1,2,3,0.1852809772399041,Baixo
236,50236,28,Centro-Oeste,85,1137.22,1,79.88,11,3,0,24.07,2,3,3,5,0.18512447937692195,Baixo
1421,51421,25,Nordeste,61,225.31,3,9.02,7,14,0,40.69,1,2,4,4,0.18509475711298143,Baixo
1544,51544,38,Norte,49,170.59,2,6.35,2,12,0,32.01,2,2,9,3,0.18413780477251385,Baixo
348,50348,47,Sudeste,104,424.64,1,43.43,1,10,3,32.97,2,0,2,1,0.1828382024887836,Baixo
637,50637,55,Norte,68,384.16,1,25.68,3,2,0,53.81,1,1,8,3,0.1824018101519295,Baixo
1241,51241,30,Sul,119,453.92,6,7.3,1,5,1,8.82,3,2,1,4,0.18117496407645492,Baixo
507,50507,35,Sudeste,49,273.16,3,11.66,7,4,2,45.19,3,1,4,2,0.18056394282702704,Baixo
316,50316,56,Norte,27,771.14,2,1.27,10,4,1,24.83,1,1,6,3,0.17947428912268165,Baixo
1777,51777,31,Centro-Oeste,77,242.59,1,41.85,6,11,0,52.78,3,2,8,3,0.1783564896313771,Baixo
203,50203,35,Nordeste,93,361.43,6,26.03,9,10,2,38.98,3,0,3,2,0.17775435959702063,Baixo
1299,51299,53,Sul,35,614.47,4,24.45,2,5,2,33.83,1,1,4,2,0.1777504623768317,Baixo
1498,51498,54,Sudeste,47,338.2,2,19.02,3,3,1,41.31,3,2,0,4,0.17764979422595098,Baixo
441,50441,54,Centro-Oeste,31,142.18,3,7.23,2,6,2,41.98,1,0,1,2,0.17762747839325385,Baixo
758,50758,68,Centro-Oeste,60,247.14,3,66.17,5,13,2,46.46,3,0,1,2,0.17718027486995203,Baixo
2414,52414,36,Nordeste,5,93.14,1,22.09,1,7,0,32.88,3,3,5,4,0.17511661607552917,Baixo
1289,51289,22,Sul,46,192.35,1,49.56,9,3,1,60.51,1,1,7,2,0.17488495338854174,Baixo
1617,51617,69,Sudeste,114,916.48,3,32.2,3,9,0,22.28,2,2,7,4,0.17457449690539562,Baixo
1986,51986,20,Centro-Oeste,80,206.37,3,4.01,7,12,2,33.5,3,0,2,2,0.17429921421931238,Baixo
1357,51357,45,Nordeste,60,138.4,4,7.14,11,8,2,34.64,1,0,7,1,0.17409009861722885,Baixo
860,50860,41,Norte,63,701.89,1,2.79,7,10,2,54.23,3,0,3,2,0.17270705961712768,Baixo
323,50323,28,Sudeste,92,981.97,1,0.95,10,10,2,49.78,2,1,0,3,0.17249035536283153,Baixo
2254,52254,29,Norte,89,1196.04,1,11.73,9,13,2,51.78,2,0,4,2,0.17072293840384267,Baixo
830,50830,53,Nordeste,107,536.74,6,44.93,6,14,0,42.67,1,0,3,4,0.16993515305272408,Baixo
1591,51591,20,Norte,78,618.38,6,15.23,10,3,1,42.32,2,0,4,3,0.1696936383370019,Baixo
1934,51934,49,Centro-Oeste,112,373.64,6,31.31,1,14,2,19.46,3,0,2,2,0.16906730687351823,Baixo
1466,51466,39,Centro-Oeste,99,1008.07,5,37.41,7,8,1,32.72,2,1,0,4,0.1687153557134577,Baixo
2028,52028,23,Sudeste,69,295.11,2,93.08,2,5,2,2.87,1,0,3,2,0.16700966514914897,Baixo
2385,52385,18,Sul,84,777.07,3,15.61,5,6,0,41.61,2,3,1,5,0.16638371850042283,Baixo
2113,52113,50,Sudeste,30,1044.83,4,5.89,2,4,1,27.55,3,2,8,3,0.1662606735405371,Baixo
127,50127,40,Nordeste,34,326.11,4,3.28,4,4,2,58.28,2,1,2,2,0.16589278409701239,Baixo
226,50226,66,Nordeste,108,479.82,1,7.02,5,12,0,15.18,2,2,10,3,0.16560139551112313,Baixo
134,50134,18,Nordeste,90,706.8,5,21.35,8,4,2,29.36,2,0,4,2,0.1648113587052531,Baixo
2160,52160,26,Norte,39,454.09,3,38.58,5,9,1,30.62,1,1,3,3,0.1639815424540306,Baixo
2027,52027,34,Norte,80,544.91,1,4.56,5,8,2,50.46,3,0,2,2,0.16372124879681635,Baixo
1577,51577,34,Sul,43,385.1,1,0.24,6,13,1,60.32,1,1,2,3,0.16357909199095058,Baixo
1455,51455,38,Sudeste,30,465.63,5,11.2,3,7,1,37.46,3,1,5,3,0.1633969722323164,Baixo
